2014-08-31 00:08:05,483 - INFO  [main:QuorumPeerConfig@90] - Reading configuration from: /home/hadoop/rcor/zookeeper/bin/../conf/zoo.cfg
2014-08-31 00:08:11,370 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580001 with negotiated timeout 30000 for client /10.0.0.2:50268
2014-08-31 00:08:13,843 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a029e9f0006, likely client has closed socket
2014-08-31 00:08:13,844 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.4:52643 which had sessionid 0x1482a029e9f0006
2014-08-31 00:08:13,970 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a029e9f0005, likely client has closed socket
2014-08-31 00:08:13,970 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50265 which had sessionid 0x1482a029e9f0005
2014-08-31 00:08:14,289 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.4:52644
2014-08-31 00:08:14,296 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.4:52644
2014-08-31 00:08:14,313 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580002 with negotiated timeout 30000 for client /10.0.0.4:52644
2014-08-31 00:08:14,430 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:50276
2014-08-31 00:08:14,434 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:50276
2014-08-31 00:08:14,437 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580003 with negotiated timeout 30000 for client /10.0.0.2:50276
2014-08-31 00:08:36,800 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a029e9f0007, likely client has closed socket
2014-08-31 00:08:36,801 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.3:52775 which had sessionid 0x1482a029e9f0007
2014-08-31 00:08:37,235 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.3:52776
2014-08-31 00:08:37,242 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.3:52776
2014-08-31 00:08:37,245 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580004 with negotiated timeout 30000 for client /10.0.0.3:52776
2014-08-31 00:08:38,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a029e9f0006, timeout of 30000ms exceeded
2014-08-31 00:08:38,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a029e9f0005, timeout of 30000ms exceeded
2014-08-31 00:08:38,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a029e9f0006
2014-08-31 00:08:38,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a029e9f0005
2014-08-31 00:08:38,950 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580000, likely client has closed socket
2014-08-31 00:08:38,951 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:34477 which had sessionid 0x1482a08b0580000
2014-08-31 00:08:38,952 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580001, likely client has closed socket
2014-08-31 00:08:38,953 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50268 which had sessionid 0x1482a08b0580001
2014-08-31 00:08:58,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a029e9f0007, timeout of 30000ms exceeded
2014-08-31 00:08:58,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a029e9f0007
2014-08-31 00:09:02,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580001, timeout of 30000ms exceeded
2014-08-31 00:09:02,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580001
2014-08-31 00:09:06,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580000, timeout of 30000ms exceeded
2014-08-31 00:09:06,001 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580000
2014-08-31 00:18:24,802 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /127.0.0.1:34810
2014-08-31 00:18:24,806 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /127.0.0.1:34810
2014-08-31 00:18:24,810 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580005 with negotiated timeout 30000 for client /127.0.0.1:34810
2014-08-31 00:18:24,955 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.2:50601
2014-08-31 00:18:24,956 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.2:50601
2014-08-31 00:18:24,959 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580006 with negotiated timeout 30000 for client /10.0.0.2:50601
2014-08-31 00:18:28,254 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580002, likely client has closed socket
2014-08-31 00:18:28,255 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.4:52644 which had sessionid 0x1482a08b0580002
2014-08-31 00:18:28,722 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn$Factory@251] - Accepted socket connection from /10.0.0.4:52645
2014-08-31 00:18:28,726 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@777] - Client attempting to establish new session at /10.0.0.4:52645
2014-08-31 00:18:28,730 - INFO  [SyncThread:0:NIOServerCnxn@1580] - Established session 0x1482a08b0580007 with negotiated timeout 30000 for client /10.0.0.4:52645
2014-08-31 00:18:37,779 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580003, likely client has closed socket
2014-08-31 00:18:37,780 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50276 which had sessionid 0x1482a08b0580003
2014-08-31 00:18:37,984 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580006, likely client has closed socket
2014-08-31 00:18:37,985 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /10.0.0.2:50601 which had sessionid 0x1482a08b0580006
2014-08-31 00:18:37,985 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@634] - EndOfStreamException: Unable to read additional data from client sessionid 0x1482a08b0580005, likely client has closed socket
2014-08-31 00:18:37,985 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1435] - Closed socket connection for client /127.0.0.1:34810 which had sessionid 0x1482a08b0580005
2014-08-31 00:18:56,000 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580002, timeout of 30000ms exceeded
2014-08-31 00:18:56,002 - INFO  [ProcessThread:-1:PrepRequestProcessor@399] - Processed session termination for sessionid: 0x1482a08b0580002
2014-08-31 00:19:06,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580003, timeout of 30000ms exceeded
2014-08-31 00:19:06,001 - INFO  [SessionTracker:ZooKeeperServer@316] - Expiring session 0x1482a08b0580005, timeout of 30000ms exceeded
